ID,Quantity_Sold_(kilo)
40388,1.554
40389,2.0
40390,7.0
40371,8.0
40381,0.263
40391,42.0
40370,33.0
40368,10.0
40369,9.329
40349,1.948
40350,1.8920000000000001
40351,2.186
40352,1.168
40354,3.109
40355,6.486
40356,20.765
40357,14.347999999999999
40353,9.58
40359,18.0
40360,24.943
40361,3.074
40362,5.311
40363,6.763
40364,1.17
40365,1.0
40366,8.0
40358,5.058
40367,26.092
40423,0.84
40422,1.761
40421,45.0
40420,3.0
40416,30.0
40418,7.0
40417,7.0
40424,1.192
40419,11.0
40425,3.0
40435,13.0
40427,6.513
40428,14.663
40429,29.0
40430,18.0
40431,6.0
40432,3.089
40436,58.0
40434,0.582
40415,3.0
40426,40.897
40414,10.0
40433,5.0
40412,26.0
40392,6.521
40393,4.4270000000000005
40394,13.020999999999999
40395,2.68
40396,7.34
40397,27.084
40398,17.057
40399,8.614
40400,30.0
40401,12.063
40413,21.0
40403,1.0
40411,4.622
40410,12.0
40409,30.781
40408,8.0
40402,0.733
40406,1.305
40405,1.8900000000000001
40404,7.229
40407,2.0
40468,2.274
40460,6.0
40461,44.0
40462,7.0
40463,20.0
40464,11.0
40466,2.3489999999999998
40467,0.696
40469,8.0
40474,15.0
40471,7.957
40472,19.684
40473,12.0
40459,18.0
40475,9.262
40476,5.0
40477,1.21
40478,19.0
40479,53.0
40470,38.078
40458,11.0
40465,61.0
40456,11.0
40457,33.0
40437,3.4189999999999996
40438,4.566
40439,6.857
40440,10.764
40441,4.022
40443,33.601
40444,34.389
40445,7.502000000000001
40446,14.0
40442,0.484
40448,4.886
40449,1.0
40450,6.093
40451,7.7490000000000006
40452,1.832
40453,3.0
40454,8.0
40447,28.671
40455,29.073
40515,2.247
40514,32.0
40513,5.0
40512,26.0
40507,4.0
40509,39.0
40508,4.0
40506,1.0
40529,61.0
40511,41.0
40517,1.692
40527,2.0
40519,41.472
40520,1.049
40521,9.873
40522,2.0
40523,16.0
40524,23.0
40525,12.0
40526,11.041
40528,16.0
40505,19.0
40518,9.0
40504,11.0
40516,1.4989999999999999
40502,5.465
40503,49.0
40480,2.876
40481,7.25
40482,5.981
40483,6.649
40484,2.583
40485,3.027
40486,0.236
40487,15.873
40488,4.825
40489,0.501
40490,30.057000000000002
40510,7.0
40492,12.509
40491,47.684
40500,52.156
40499,10.0
40498,4.752
40501,20.0
40496,8.472
40495,1.0
40494,34.441
40493,21.0
40497,13.169
40581,30.0
40557,16.0
40558,37.0
40559,3.0
40560,3.0
40561,19.0
40563,16.0
40564,10.0
40565,13.0
40566,9.0
40567,2.71
40570,2.0
40569,1.698
40571,45.13
40572,2.339
40556,71.0
40574,2.0
40575,29.0
40576,7.0
40577,1.528
40578,5.0
40579,2.477
40580,9.0
40568,1.404
40573,9.153
40562,5.0
40553,6.0
40554,8.757
40530,0.186
40531,3.165
40532,2.658
40533,6.462
40534,8.237
40535,18.011
40536,0.368
40537,11.518
40538,3.763
40539,12.028
40540,11.224
40555,25.154
40542,46.317
40541,30.076
40551,5.0
40550,4.415
40549,0.361
40548,1.627
40552,39.091
40546,17.768
40545,23.191
40544,33.0
40543,0.895
40547,1.0
40609,1.0
40618,0.344
40610,2.0
40611,2.0
40612,21.0
40613,3.0
40614,12.0
40615,5.0
40616,25.0
40617,0.437
40619,0.5760000000000001
40625,23.0
40621,38.977
40622,2.114
40623,11.842
40624,6.0
40626,9.0
40627,4.0
40628,1.0
40629,4.0
40630,1.187
40631,13.0
40632,26.0
40620,4.0
40608,10.0
40606,15.0
40605,31.0
40583,1.264
40584,1.631
40585,9.935
40586,2.442
40587,9.845
40588,3.9989999999999997
40589,22.804
40590,0.518
40591,4.85
40592,16.0
40593,16.025
40582,0.664
40595,2.0
40594,3.1189999999999998
40604,9.53
40603,1.444
40602,1.0
40601,15.887
40607,9.0
40599,1.154
40598,0.884
40597,0.587
40596,0.149
40600,2.0
40657,5.0
40658,1.0
40659,2.0
40660,20.0
40661,4.0
40662,12.0
40663,8.0
40664,23.0
40665,0.894
40666,0.821
40668,2.787
40669,13.977
40670,3.0
40671,24.0
40673,6.0
40674,3.071
40675,4.0
40676,7.0
40677,18.0
40656,11.0
40667,31.155
40672,9.0
40654,22.0
40653,1.426
40655,10.0
40633,0.909
40634,2.027
40635,2.684
40636,0.426
40637,10.81
40639,8.02
40640,19.853
40641,10.775
40642,21.0
40638,1.631
40644,2.926
40645,3.0
40646,0.088
40647,1.203
40648,7.534
40649,5.918
40650,6.0
40651,23.225
40643,15.294
40652,3.757
40710,1.187
40709,25.0
40708,2.0
40707,9.0
40703,2.0
40705,5.0
40704,21.0
40711,0.175
40706,7.0
40712,2.113
40723,13.0
40714,27.949
40715,2.457
40716,17.614
40717,17.0
40718,19.0
40719,5.0
40720,0.847
40721,1.0
40722,0.502
40724,20.0
40713,2.0
40701,23.0
40702,12.0
40699,23.0
40678,0.639
40679,4.321
40680,3.604
40681,2.592
40682,6.547
40683,1.882
40684,5.915
40685,18.31
40686,21.993
40687,12.0
40700,14.0
40689,4.418
40690,0.339
40691,0.138
40692,7.754
40693,1.671
40694,7.0
40695,18.653
40696,6.0
40697,1.7970000000000002
40698,1.929
40688,13.998
40759,4.0
40758,16.0
40757,8.0
40756,6.0
40751,12.0
40754,4.0
40753,1.0
40752,6.0
40760,38.0
40755,31.0
40761,0.821
40766,16.342
40763,0.6869999999999999
40764,42.246
40765,3.367
40767,27.0
40768,14.0
40769,5.0
40770,3.858
40771,7.0
40750,15.0
40773,29.0
40762,0.502
40772,7.0
40749,30.0
40747,6.671
40748,4.665
40725,0.746
40726,2.236
40727,4.098
40728,2.041
40729,10.018
40731,8.303
40732,14.491
40733,5.859
40734,21.759
40735,4.347
40730,3.3440000000000003
40737,16.822
40736,23.0
40745,29.83
40744,6.0
40743,1.0
40742,3.8560000000000003
40746,11.0
40740,3.0
40739,4.579
40738,0.432
40741,1.477
40808,0.483
40800,31.0
40801,1.0
40802,5.0
40803,7.0
40804,11.0
40805,2.0
40806,34.0
40807,1.387
40821,34.0
40809,0.712
40799,2.0
40811,17.116
40812,4.579
40813,11.033
40814,8.0
40815,25.0
40816,17.0
40817,5.0
40818,5.282
40819,6.0
40820,12.0
40810,3.0
40798,2.0
40787,4.311
40796,18.0
40797,9.0
40774,1.5310000000000001
40775,3.541
40776,2.692
40777,11.171
40778,1.623
40780,20.963
40781,2.627
40782,21.089
40783,29.0
40779,12.121
40785,2.028
40784,11.89
40794,32.0
40793,10.857
40792,0.32799999999999996
40791,13.0
40795,10.0
40789,6.0
40788,5.0
40786,0.094
40790,24.604
40858,0.681
40849,1.0
40850,5.0
40851,4.0
40852,49.0
40853,5.0
40854,3.0
40855,11.0
40856,3.0
40857,46.0
40859,0.532
40871,7.0
40861,1.0
40862,38.716
40863,2.919
40864,16.828
40865,19.0
40866,20.0
40867,26.0
40868,5.0
40869,8.416
40870,6.0
40848,10.0
40860,0.985
40847,13.0
40872,58.0
40845,39.0
40822,4.3420000000000005
40823,4.511
40824,1.837
40825,5.897
40826,3.294
40827,13.306
40828,3.6130000000000004
40829,15.612
40830,36.589
40831,49.743
40832,27.0
40846,10.0
40834,3.236
40835,7.0
40836,0.41200000000000003
40837,0.226
40838,6.244
40839,2.0
40840,9.0
40841,36.286
40842,17.0
40843,9.151
40844,4.162
40833,29.286
40907,1.5190000000000001
40906,45.0
40905,3.0
40904,7.0
40899,2.0
40902,4.0
40901,1.0
40900,17.0
40908,1.735
40903,18.0
40909,2.066
40915,41.0
40911,61.285
40912,1.813
40913,18.371
40914,22.0
40916,22.0
40917,3.0
40918,7.158
40919,4.0
40920,11.0
40898,3.0
40910,4.0
40921,45.0
40897,7.0
40895,6.0
40896,30.0
40873,0.33499999999999996
40874,4.071
40875,7.16
40876,6.212
40877,24.953
40879,12.366
40880,30.438
40881,1.541
40882,55.926
40883,27.0
40878,3.079
40885,6.567
40886,3.202
40887,3.0
40888,2.663
40889,4.0
40890,42.761
40891,11.0
40892,6.3100000000000005
40893,4.498
40884,35.191
40894,47.0
40957,0.595
40956,0.668
40955,30.0
40954,5.0
40949,2.0
40952,2.0
40951,4.0
40950,22.0
40958,1.177
40953,14.0
40959,2.0
40972,43.0
40961,2.339
40962,16.55
40963,16.0
40964,25.0
40965,22.0
40967,1.0
40968,0.5389999999999999
40969,1.0
40970,1.0
40971,8.0
40948,2.0
40960,42.244
40947,6.0
40966,4.0
40945,15.0
40922,1.7120000000000002
40923,0.703
40925,4.683
40926,9.147
40927,13.081
40946,5.0
40928,1.0619999999999998
40929,11.808
40930,17.051
40931,9.092
40932,22.0
40924,0.681
40934,17.799
40933,0.295
40944,17.0
40942,21.0
40941,21.698
40940,4.0
40943,37.0
40938,3.0
40937,1.867
40936,2.058
40935,3.379
40939,0.364
40996,2.0
41003,0.434
40997,21.0
40998,12.0
40999,10.0
41000,5.0
41001,28.0
41002,1.3090000000000002
41004,2.0
41010,7.0
41006,14.951
41007,15.0
41008,24.0
41009,15.0
41011,2.0
41012,0.442
41013,6.0
41014,32.0
40995,8.0
41005,4.4
40994,16.0
40992,29.0
40978,3.0260000000000002
40993,9.0
40973,1.448
40974,2.592
40975,3.0180000000000002
40976,22.953
40977,10.833
40979,8.669
40980,22.608999999999998
40982,11.0
40981,24.572
40984,17.187
40985,0.407
40986,3.0
40987,0.546
40988,4.989
40989,2.0
40990,21.929000000000002
40991,10.0
40983,0.134
41043,10.0
41045,0.281
41044,28.0
41042,13.0
41038,12.0
41040,3.0
41039,7.0
41046,1.041
41059,21.0
41047,0.718
41058,9.0
41049,2.926
41050,11.304
41051,12.0
41052,20.0
41053,20.0
41054,3.746
41055,3.0
41056,2.0
41057,0.96
41048,0.104
41037,15.0
41041,30.0
41035,27.0
41036,14.0
41015,1.2160000000000002
41016,2.972
41017,0.687
41018,1.179
41019,28.413
41021,1.413
41022,7.905
41023,2.4939999999999998
41024,20.051
41020,5.322
41026,30.582
41025,0.556
41033,18.861
41032,1.0
41031,2.627
41034,8.0
41029,1.667
41028,22.076
41027,17.0
41030,0.645
41095,3.0
41087,1.0
41088,14.0
41089,4.0
41090,2.0
41091,32.0
41092,0.238
41093,0.746
41094,0.737
41096,2.702
41107,12.0
41098,11.0
41099,18.0
41100,12.0
41101,6.0
41102,2.841
41103,1.0
41104,5.0
41105,0.402
41106,1.754
41085,2.0
41108,25.0
41097,9.968
41084,1.0
41086,20.0
41082,9.0
41083,7.0
41060,1.5659999999999998
41061,2.001
41062,1.339
41063,1.464
41064,32.563
41066,1.087
41067,8.999
41068,24.191
41069,3.561
41070,18.357
41065,5.905
41072,17.078
41071,12.0
41080,22.0
41079,14.0
41078,20.387999999999998
41077,5.0
41081,10.0
41075,2.664
41074,1.0
41073,0.361
41076,0.426
41147,2.0
41137,1.0
41138,2.0
41139,11.0
41140,8.0
41141,2.0
41142,49.0
41143,0.734
41144,0.182
41145,0.49
41146,0.098
41148,1.876
41161,28.0
41150,4.0
41151,13.0
41152,21.0
41154,4.918
41155,3.0
41156,34.0
41157,2.0
41158,0.43
41159,2.249
41160,7.0
41136,33.0
41149,13.614
41135,3.0
41153,7.0
41133,17.0
41110,1.9849999999999999
41111,1.076
41112,2.325
41113,2.878
41114,4.783
41115,32.391
41116,6.198
41134,1.0
41117,1.655
41118,24.628
41119,2.525
41120,12.876999999999999
41109,0.702
41122,19.166999999999998
41123,2.31
41124,1.0
41125,0.12
41126,0.352
41127,1.594
41128,2.0
41129,17.995
41130,14.0
41131,26.0
41132,10.0
41121,16.0
41197,1.161
41196,45.0
41195,6.0
41194,22.0
41189,3.0
41192,6.0
41191,53.0
41190,4.0
41198,6.0
41193,13.0
41199,6.18
41205,5.482
41201,15.0
41202,22.0
41203,18.0
41204,3.0
41206,7.0
41207,5.0
41208,0.5720000000000001
41209,8.0
41210,43.0
41211,11.0
41188,3.0
41200,12.35
41187,15.0
41185,47.0
41162,2.4619999999999997
41186,11.0
41163,3.814
41164,5.854
41165,6.413
41166,7.513
41167,4.708
41169,19.576999999999998
41170,1.4969999999999999
41171,18.137
41172,36.138
41173,2.324
41168,56.65
41175,24.0
41174,38.479
41183,26.451999999999998
41182,6.0
41181,6.266
41180,0.449
41184,21.0
41178,9.589
41177,4.066
41176,41.400999999999996
41179,2.0
41248,1.0
41239,35.0
41240,2.0
41241,1.0
41242,14.0
41243,18.0
41244,7.0
41245,51.0
41246,0.273
41247,0.307
41249,5.355
41238,2.0
41251,4.0
41252,39.0
41253,19.0
41254,5.0
41255,2.664
41256,4.0
41257,0.674
41258,1.998
41259,39.0
41260,11.0
41250,18.698
41237,5.0
41231,28.129
41235,37.0
41212,1.425
41236,17.0
41214,3.146
41215,4.163
41216,5.227
41217,17.389
41218,11.549
41219,5.344
41220,12.742
41221,27.107
41222,2.854
41213,1.2429999999999999
41224,26.0
41223,29.052
41233,6.801
41232,17.0
41230,6.0
41234,32.0
41228,0.169
41227,5.0
41226,23.409
41225,0.273
41229,2.216
41284,12.0
41292,0.079
41285,20.0
41286,2.0
41287,2.0
41288,12.0
41289,4.0
41290,8.0
41291,4.0
41293,2.0
41298,21.0
41295,10.301
41296,1.0
41297,15.0
41299,5.0
41300,1.0
41301,1.547
41302,0.612
41303,20.0
41304,5.0
41294,4.893
41283,21.0
41281,9.0
41280,17.135
41282,5.098
41261,1.495
41262,0.918
41263,3.004
41264,0.761
41266,5.843999999999999
41267,4.883
41268,19.146
41269,2.045
41265,28.639
41271,11.0
41272,0.228
41273,12.939
41274,9.492
41275,4.0
41276,0.164
41277,0.182
41278,0.742
41270,14.408
41279,2.0
41335,3.0
41334,6.0
41333,32.0
41332,5.0
41329,21.0
41331,14.0
41330,10.0
41336,3.0
41348,5.0
41337,23.0
41347,21.0
41339,2.046
41340,11.457
41341,18.0
41342,14.0
41343,4.0
41344,2.431
41345,1.0
41346,2.8819999999999997
41328,6.354
41338,2.0
41327,8.0
41321,1.0
41325,3.0
41305,5.484
41306,0.298
41307,3.5469999999999997
41308,1.814
41309,33.467
41310,10.812
41311,1.781
41312,8.569
41313,17.492
41326,19.063
41315,13.022
41316,14.0
41317,0.301
41318,11.931000000000001
41319,4.616
41320,2.111
41322,0.107
41323,0.517
41324,3.122
41314,1.969
41381,2.0
41380,9.0
41379,3.0
41374,14.0
41376,3.0
41375,16.0
41382,10.0
41377,23.0
41383,2.0
41387,22.0
41385,13.943
41386,24.0
41373,22.0
41388,1.0
41389,3.946
41390,5.0
41391,1.9789999999999999
41392,22.0
41393,9.0
41384,2.44
41371,11.0
41378,5.0
41369,2.0
41370,18.599
41349,1.1360000000000001
41350,1.92
41351,1.612
41352,1.998
41353,25.739
41354,5.9879999999999995
41355,4.003
41356,5.034
41357,15.597
41358,4.95
41372,5.708
41360,5.0
41361,7.484
41362,8.278
41363,1.47
41364,1.8599999999999999
41365,2.0
41366,0.086
41367,0.402
41368,0.863
41359,19.261
41427,1.0
41426,5.0
41425,8.0
41424,5.0
41420,18.0
41422,25.0
41421,1.0
41428,31.0
41419,5.0
41423,1.0
41429,0.051
41434,16.0
41431,3.321
41432,3.58
41433,15.0
41435,6.0
41436,3.165
41437,3.0
41438,1.685
41439,2.108
41418,29.0
41441,6.0
41430,2.0
41440,27.0
41417,6.488
41415,18.185
41394,0.746
41395,1.763
41396,2.576
41397,28.413
41398,8.572
41399,1.053
41400,7.585
41401,16.615
41402,4.522
41403,15.586
41416,5.0
41405,22.066
41406,2.475
41407,2.223
41408,1.443
41409,6.0
41410,0.117
41411,0.174
41412,13.089
41413,1.931
41414,4.0
41404,15.0
41472,4.0
41471,10.0
41470,8.0
41465,6.0
41468,32.0
41467,1.0
41466,22.0
41473,38.0
41469,5.0
41474,4.0
41479,5.0
41476,10.415
41477,18.0
41478,14.0
41480,5.584
41481,2.0
41482,0.681
41483,2.3089999999999997
41484,30.0
41464,25.0
41475,6.114
41485,7.0
41463,4.432
41461,25.083
41462,10.0
41442,2.258
41443,3.581
41444,25.456
41445,7.0920000000000005
41447,11.671
41448,20.755
41449,3.4589999999999996
41450,22.749
41446,3.5549999999999997
41452,13.205
41453,1.471
41454,1.045
41455,0.8300000000000001
41456,2.0
41457,0.044
41458,1.3820000000000001
41459,2.642
41451,6.0
41460,6.0
41519,39.0
41518,4.0
41516,18.0
41515,5.0
41511,14.0
41513,1.0
41512,26.0
41520,1.8090000000000002
41514,36.0
41521,5.0
41531,12.0
41523,18.333000000000002
41524,39.0
41525,24.0
41526,13.0
41527,5.884
41528,2.0
41529,0.753
41530,45.0
41510,33.0
41522,5.958
41509,10.363
41517,13.0
41507,30.817
41486,2.984
41487,3.733
41488,7.311
41489,4.984
41490,20.172
41491,7.550000000000001
41493,14.909
41494,26.661
41495,3.107
41496,26.192
41492,3.4290000000000003
41498,27.0
41497,0.685
41505,2.632
41504,0.864
41503,0.097
41502,1.0
41506,6.0
41500,0.7190000000000001
41508,13.0
41499,25.102
41501,2.691
41567,1.2029999999999998
41558,21.0
41559,4.0
41560,34.0
41561,1.0
41562,5.0
41563,8.0
41564,16.0
41565,5.0
41566,46.0
41568,0.187
41579,9.0
41570,5.575
41571,17.491
41572,36.0
41573,14.0
41574,5.495
41575,7.0
41576,0.358
41577,2.691
41578,40.0
41557,30.0
41569,3.0
41556,48.0
41554,7.0
41533,9.862
41532,0.651
41555,10.207
41534,1.923
41535,42.788000000000004
41536,0.94
41537,9.084
41538,4.599
41540,29.905
41541,9.015
41542,27.64
41539,4.053
41544,0.417
41553,29.227
41543,0.758
41551,0.144
41550,0.323
41549,5.0
41552,3.0
41547,0.6379999999999999
41546,13.928
41545,8.0
41548,2.351
41612,1.656
41605,11.0
41606,17.0
41607,5.0
41608,8.0
41609,3.0
41610,2.0
41611,29.0
41613,2.0
41604,11.0
41615,27.0
41616,16.0
41617,5.0
41618,3.484
41619,3.0
41620,1.9929999999999999
41621,4.067
41622,15.0
41623,4.0
41614,4.725
41603,21.0
41602,2.85
41601,7.0
41580,1.041
41581,2.257
41582,1.948
41583,4.107
41584,14.945
41586,0.7270000000000001
41587,8.281
41588,13.221
41589,4.696
41590,5.567
41585,6.126
41592,0.243
41593,18.0
41594,11.311
41595,0.561
41596,1.704
41597,2.0
41598,0.764
41599,7.0
41600,15.253
41591,1.687
41659,31.0
41658,2.0
41657,10.0
41656,4.0
41651,15.0
41654,1.0
41653,19.0
41652,1.0
41660,0.473
41655,3.0
41661,2.0
41649,19.0
41663,13.72
41664,15.0
41665,11.0
41666,5.0
41667,2.762
41668,1.0
41669,2.0
41670,1.77
41671,0.49
41650,9.0
41673,8.0
41662,3.1510000000000002
41672,20.0
41642,0.138
41647,7.0
41624,5.0009999999999994
41625,1.3980000000000001
41626,0.9650000000000001
41627,3.229
41628,0.5940000000000001
41629,17.614
41630,3.774
41648,5.317
41632,11.331
41633,13.398
41634,6.213
41631,1.463
41636,0.219
41635,12.854000000000001
41645,3.0
41644,1.157
41643,0.074
41646,17.861
41640,0.847
41639,8.088000000000001
41638,6.0
41637,0.391
41641,1.0
41708,1.0390000000000001
41700,14.0
41701,12.0
41702,23.0
41703,3.0
41704,10.0
41705,9.0
41706,1.0
41707,33.0
41709,3.0
41699,32.0
41711,9.7
41712,25.0
41713,17.0
41714,2.0
41715,3.86
41716,4.0
41717,2.0
41718,1.758
41719,25.0
41720,7.0
41710,3.327
41698,2.008
41695,4.0
41696,16.316
41675,1.242
41676,1.46
41677,2.828
41678,0.794
41679,16.023
41680,6.963
41681,2.541
41682,5.39
41683,14.28
41684,1.389
41674,1.6079999999999999
41686,0.207
41685,10.06
41694,0.688
41693,0.082
41692,5.0
41697,5.0
41690,0.995
41689,6.109
41688,20.0
41687,0.489
41691,0.8240000000000001
41745,18.0
41746,17.0
41747,28.0
41748,3.0
41749,9.0
41750,6.0
41751,7.0
41752,36.0
41753,2.609
41754,7.0
41756,11.323
41757,17.0
41758,16.0
41760,2.048
41761,2.0
41762,0.301
41763,1.0550000000000002
41764,21.0
41744,34.0
41765,5.0
41755,3.088
41759,1.0
41742,5.0
41741,14.612
41743,6.243
41721,0.825
41722,0.465
41723,2.0469999999999997
41724,10.285
41725,0.278
41727,2.057
41728,7.782
41729,16.859
41730,0.404
41726,5.21
41732,17.0
41731,16.298
41739,0.437
41738,0.207
41737,0.055
41740,2.0
41735,0.735
41734,0.834
41733,5.402
41736,3.0
41798,1.4649999999999999
41790,2.0
41791,26.0
41792,2.0
41793,8.0
41794,7.0
41795,8.0
41796,7.0
41797,48.0
41799,4.0
41810,11.0
41801,12.775
41802,31.0
41803,7.0
41804,2.0
41805,3.4859999999999998
41806,5.0
41807,1.92
41808,2.524
41809,43.0
41800,3.8129999999999997
41788,5.0
41789,1.0
41786,12.0
41766,0.46
41767,4.7379999999999995
41768,22.956
41769,10.253
41770,1.731
41771,8.573
41772,22.14
41773,1.2879999999999998
41774,17.936
41775,13.0
41787,18.0
41777,0.374
41778,1.0
41779,0.072
41780,2.118
41781,2.0
41782,21.493
41783,9.0
41784,1.375
41785,28.0
41776,7.729
41845,3.101
41844,25.0
41843,1.0
41842,14.0
41838,26.0
41840,5.0
41839,1.0
41846,2.0
41837,1.0
41841,17.0
41847,6.7620000000000005
41852,8.084
41849,30.0
41850,27.0
41851,7.0
41853,5.0
41854,3.0
41855,0.437
41856,0.508
41857,0.364
41836,4.0
41859,7.0
41848,12.24
41858,28.0
41835,15.0
41833,32.0
41834,17.0
41812,0.7929999999999999
41813,2.903
41814,21.14
41815,11.069
41816,1.121
41817,12.98
41818,21.529
41819,2.8280000000000003
41820,24.658
41821,15.0
41811,1.738
41823,3.693
41824,3.041
41825,5.0
41826,0.252
41827,0.188
41828,2.38
41829,8.0
41830,32.423
41831,7.0
41832,2.294
41822,13.377
41903,12.0
41890,43.0
41889,12.0
41884,7.0
41887,5.0
41886,35.0
41885,4.0
41891,0.324
41888,7.0
41892,2.0
41897,5.196
41894,15.217
41895,39.0
41896,12.0
41898,1.0
41899,1.0
41900,0.437
41901,3.192
41902,28.0
41883,32.0
41893,6.166
41882,13.0
41872,1.672
41880,5.284
41860,2.729
41861,2.122
41862,5.4910000000000005
41863,11.533999999999999
41864,12.478
41865,2.826
41866,12.141
41867,32.482
41868,3.536
41881,32.0
41870,14.0
41879,10.0
41878,25.152
41877,5.0
41876,3.068
41869,18.318
41874,3.0
41873,1.716
41871,1.796
41875,0.091
41935,3.0
41927,14.0
41928,10.0
41929,19.0
41930,2.0
41932,4.0
41933,33.0
41934,0.8400000000000001
41936,3.696
41941,3.378
41938,9.0
41939,10.0
41940,7.0
41926,15.0
41942,4.0
41943,1.0
41944,3.869
41945,20.0
41946,6.0
41937,10.433
41925,19.0
41931,9.0
41923,3.0
41924,1.1239999999999999
41904,1.314
41905,2.924
41906,2.412
41907,8.06
41908,2.057
41910,12.733
41911,5.6080000000000005
41912,10.46
41913,2.527
41909,6.2829999999999995
41915,1.4649999999999999
41914,20.0
41921,2.0
41920,2.424
41919,0.444
41922,15.941
41918,1.0
41917,0.858
41916,0.45
41980,4.0
41973,2.0
41974,6.0
41975,7.0
41992,11.0
41977,4.0
41978,32.0
41979,1.3860000000000001
41972,23.0
41981,2.942
41991,23.0
41983,21.0
41984,14.0
41985,4.0
41986,2.827
41987,5.0
41988,3.555
41989,0.365
41990,2.1740000000000004
41970,7.0
41982,9.784
41969,13.0
41976,8.0
41967,24.0
41968,16.0
41947,0.668
41948,0.434
41949,3.694
41950,7.728
41951,0.376
41952,5.015000000000001
41953,21.426
41954,3.814
41955,14.934000000000001
41956,12.0
41971,1.0
41958,1.492
41959,0.065
41960,0.111
41961,0.201
41962,2.608
41963,5.0
41964,14.224
41965,2.0
41966,1.356
41957,11.885
42024,7.0
42023,1.164
42022,36.0
42017,18.0
42019,9.0
42018,4.0
42025,3.558
42020,3.0
42026,14.056000000000001
42030,4.236
42028,9.0
42029,9.0
42016,4.0
42031,1.0
42032,5.113
42033,1.533
42034,1.8479999999999999
42035,22.0
42036,8.0
42027,18.0
42015,17.0
42021,2.0
42013,34.0
41993,0.242
41994,0.935
41995,1.42
41996,5.29
41997,7.901000000000001
41998,12.61
41999,8.124
42000,3.3840000000000003
42001,10.209
42002,2.5460000000000003
42014,11.0
42004,2.558
42005,0.606
42006,1.554
42007,2.0
42008,2.151
42009,3.0
42010,15.086
42011,3.0
42012,3.705
42003,10.0
42069,46.0
42068,4.0
42067,7.0
42062,1.0
42065,1.0
42064,2.0
42063,16.0
42070,0.119
42066,6.0
42071,3.0
42076,4.0
42073,9.535
42074,31.0
42075,12.0
42077,1.718
42078,2.0
42079,4.0
42080,0.902
42081,1.458
42061,15.0
42083,5.0
42072,3.6420000000000003
42082,12.0
42059,23.0
42058,7.576
42037,12.417
42038,0.724
42039,0.661
42040,2.664
42041,4.541
42042,2.3080000000000003
42043,5.246
42044,12.71
42045,1.541
42046,6.953
42060,9.0
42048,1.796
42049,0.475
42050,2.077
42051,2.0
42052,0.136
42053,0.167
42054,3.3310000000000004
42055,2.0
42056,13.663
42057,12.0
42047,9.0
42114,0.165
42113,3.2119999999999997
42112,54.0
42107,1.0
42110,12.0
42109,7.0
42108,37.0
42115,6.0
42111,2.0
42116,1.736
42121,4.118
42118,29.0
42119,10.0
42120,7.0
42122,3.0
42123,1.0
42124,1.013
42125,1.5070000000000001
42126,43.0
42106,17.0
42117,10.403
42127,4.0
42105,9.0
42103,3.72
42104,34.0
42084,1.464
42085,0.6419999999999999
42086,5.113
42087,0.527
42089,3.596
42090,7.684
42091,2.02
42092,2.752
42088,10.428
42094,2.46
42095,15.0
42096,1.667
42097,2.127
42098,1.0
42099,7.77
42100,3.482
42101,16.403
42093,10.67
42102,5.0
42159,5.0
42158,0.186
42157,72.0
42156,18.0
42152,16.0
42154,39.0
42153,21.0
42160,2.654
42155,14.0
42161,15.802
42171,59.0
42163,18.0
42164,6.0
42165,3.912
42166,2.0
42167,1.0
42168,0.466
42169,1.734
42170,4.673
42172,8.0
42162,57.0
42151,67.0
42148,19.988
42149,4.0
42128,14.34
42129,2.049
42130,0.7070000000000001
42131,10.366
42132,9.149000000000001
42133,18.851
42134,0.894
42135,1.046
42136,3.6870000000000003
42137,27.6
42150,6.445
42139,2.13
42140,15.0
42141,1.187
42142,1.5050000000000001
42143,1.0
42144,0.9359999999999999
42145,5.872
42146,4.76
42147,9.0
42138,0.757
42202,3.0
42201,14.0
42200,5.0
42196,15.0
42198,4.0
42197,21.0
42203,61.0
42199,25.0
42204,8.0
42209,8.0
42206,19.536
42207,49.0
42208,15.0
42210,4.943
42211,3.0
42212,1.411
42213,6.369
42214,46.0
42195,47.0
42205,6.297
42215,11.0
42193,2.0
42192,27.256
42194,7.714
42173,19.685
42174,1.561
42175,3.617
42176,6.044
42177,8.832
42179,12.377
42180,4.482
42181,0.29
42178,1.989
42183,26.612
42182,3.561
42190,2.199
42189,0.13
42188,2.0
42191,1.0
42186,6.162
42185,14.0
42184,2.503
42187,6.154
42246,39.0
42238,15.0
42239,19.0
42240,2.0
42242,32.0
42243,4.0
42244,4.518
42245,10.596
42247,8.0
42237,11.0
42249,0.97
42250,1.0
42251,5.0
42252,0.817
42253,0.626
42254,1.054
42255,23.0
42256,8.0
42248,9.0
42236,20.0
42241,3.0
42234,2.0
42216,0.796
42217,1.146
42218,2.025
42219,7.943
42220,1.355
42222,2.45
42223,7.383
42224,10.127
42225,10.65
42221,8.921
42227,17.0
42226,2.163
42232,3.0
42231,3.605
42235,8.342
42233,15.456999999999999
42229,1.513
42228,2.185
42230,0.148
42289,2.932
42282,5.0
42283,5.0
42284,1.0
42285,47.0
42286,0.766
42287,0.178
42288,5.0
42290,9.076
42300,3.0
42292,8.0
42293,4.0
42294,2.419
42295,2.0
42296,1.0
42297,0.387
42298,0.428
42299,21.0
42281,2.0
42291,15.0
42280,17.0
42279,1.0
